z	10 mm Bz	10 mm Br	28 mm Bz	28 mm Br	48 mm Bz	48 mm Br	68 mm Bz	68 mm Br	88 mm Bz	88 mm Br
-1684.5	-0.0021521	4.2508e-05	-0.0021515	7.5698e-05	-0.0021571	0.00010484	-0.002151	0.00013648	-0.001313	9.5449e-06
-1683.6	-0.0021582	4.2806e-05	-0.0021576	7.4736e-05	-0.0021632	0.00010322	-0.0021571	0.0001352	-0.0013171	1.0752e-05
-1682.7	-0.0021643	4.2778e-05	-0.0021636	7.246e-05	-0.0021692	0.00010048	-0.0021631	0.00013339	-0.0013216	1.2039e-05
-1681.8	-0.0021703	4.1979e-05	-0.0021695	7.1489e-05	-0.0021751	9.9258e-05	-0.0021689	0.00013158	-0.0013259	1.1623e-05
-1680.9	-0.0021762	4.1144e-05	-0.0021753	7.0064e-05	-0.0021809	9.7431e-05	-0.0021747	0.00012909	-0.0013301	1.1038e-05
-1680.0	-0.002182	4.0742e-05	-0.002181	6.8658e-05	-0.0021866	9.5796e-05	-0.0021804	0.00012731	-0.0013339	1.0113e-05
-1679.1	-0.0021877	4.0276e-05	-0.0021866	6.8192e-05	-0.0021922	9.5359e-05	-0.0021861	0.00012525	-0.0013372	8.9133e-06
-1678.2	-0.0021933	3.9435e-05	-0.0021921	6.6921e-05	-0.0021978	9.3625e-05	-0.0021916	0.0001231	-0.0013408	9.5096e-06
-1677.3	-0.0021989	3.8699e-05	-0.0021976	6.6421e-05	-0.0022033	9.228e-05	-0.002197	0.00012223	-0.001344	8.7764e-06
-1676.4	-0.0022043	3.8294e-05	-0.0022031	6.6652e-05	-0.0022087	9.1749e-05	-0.0022025	0.0001207	-0.0013473	8.5948e-06
-1675.5	-0.0022097	3.8155e-05	-0.0022086	6.6115e-05	-0.0022141	9.0902e-05	-0.0022078	0.00011978	-0.0013505	8.5291e-06
-1674.6	-0.0022152	3.8273e-05	-0.0022139	6.4813e-05	-0.0022195	8.912e-05	-0.0022131	0.00011832	-0.0013539	9.2296e-06
-1673.8	-0.0022207	3.8239e-05	-0.0022192	6.4293e-05	-0.0022247	8.7957e-05	-0.0022184	0.00011713	-0.0013575	9.5665e-06
-1672.9	-0.002226	3.7703e-05	-0.0022245	6.388e-05	-0.0022299	8.8088e-05	-0.0022235	0.00011527	-0.0013606	8.3256e-06
-1672.0	-0.0022312	3.6689e-05	-0.0022297	6.2895e-05	-0.0022351	8.6861e-05	-0.0022286	0.00011331	-0.001364	9.0688e-06
-1671.1	-0.0022364	3.599e-05	-0.0022348	6.2486e-05	-0.0022402	8.5974e-05	-0.0022336	0.000111	-0.0013668	7.5265e-06
-1670.2	-0.0022414	3.5227e-05	-0.0022399	6.0904e-05	-0.0022453	8.4762e-05	-0.0022385	0.00010869	-0.0013695	7.2187e-06
-1669.3	-0.0022463	3.4578e-05	-0.0022448	6.0121e-05	-0.0022502	8.3986e-05	-0.0022432	0.00010662	-0.0013719	6.1723e-06
-1668.4	-0.0022513	3.4626e-05	-0.0022497	5.8786e-05	-0.0022551	8.1677e-05	-0.0022479	0.00010494	-0.0013745	6.9244e-06
-1667.5	-0.0022561	3.3908e-05	-0.0022544	5.7755e-05	-0.0022599	8.0145e-05	-0.0022526	0.00010274	-0.0013767	6.0622e-06
-1666.6	-0.0022608	3.3249e-05	-0.0022591	5.6975e-05	-0.0022645	7.8499e-05	-0.0022571	0.00010172	-0.0013787	5.1861e-06
-1665.7	-0.0022654	3.2125e-05	-0.0022637	5.5162e-05	-0.0022691	7.6004e-05	-0.0022616	0.00010043	-0.0013806	5.2085e-06
-1664.8	-0.0022698	3.1131e-05	-0.0022681	5.3629e-05	-0.0022735	7.4053e-05	-0.002266	9.858e-05	-0.0013823	4.4558e-06
-1663.9	-0.0022742	3.0383e-05	-0.0022725	5.2794e-05	-0.0022778	7.2383e-05	-0.0022704	9.7398e-05	-0.0013845	5.8377e-06
-1663.0	-0.0022785	3.0246e-05	-0.0022768	5.2437e-05	-0.0022821	7.1912e-05	-0.0022747	9.7022e-05	-0.0013868	6.1876e-06
-1662.1	-0.0022828	3.0084e-05	-0.0022811	5.2095e-05	-0.0022863	7.052e-05	-0.002279	9.5015e-05	-0.001389	5.8219e-06
-1661.2	-0.002287	2.9826e-05	-0.0022854	5.16e-05	-0.0022905	7.0006e-05	-0.0022831	9.2414e-05	-0.0013911	5.7805e-06
-1660.3	-0.0022912	2.9142e-05	-0.0022896	5.1373e-05	-0.0022947	7.0519e-05	-0.0022872	9.0495e-05	-0.0013939	7.4273e-06
-1659.4	-0.0022952	2.8586e-05	-0.0022937	4.9794e-05	-0.0022987	6.8389e-05	-0.0022912	8.9087e-05	-0.0013968	7.7848e-06
-1658.5	-0.0022992	2.8053e-05	-0.0022977	4.8625e-05	-0.0023027	6.7538e-05	-0.0022951	8.7817e-05	-0.0013996	7.2761e-06
-1657.6	-0.0023032	2.763e-05	-0.0023016	4.7415e-05	-0.0023067	6.6327e-05	-0.002299	8.6033e-05	-0.0014021	6.8067e-06
-1656.7	-0.002307	2.7095e-05	-0.0023054	4.5705e-05	-0.0023105	6.4773e-05	-0.0023028	8.5144e-05	-0.0014045	6.4375e-06
-1655.8	-0.0023109	2.6991e-05	-0.0023091	4.4338e-05	-0.0023142	6.2444e-05	-0.0023065	8.2439e-05	-0.0014067	5.6939e-06
-1654.9	-0.0023145	2.5679e-05	-0.0023127	4.3297e-05	-0.0023178	6.08e-05	-0.0023101	8.0728e-05	-0.0014088	5.7136e-06
-1654.0	-0.0023181	2.5133e-05	-0.0023162	4.2563e-05	-0.0023213	5.9482e-05	-0.0023136	7.8057e-05	-0.0014107	5.1652e-06
-1653.1	-0.0023216	2.4589e-05	-0.0023197	4.2474e-05	-0.0023248	5.8066e-05	-0.0023171	7.7248e-05	-0.0014127	5.1196e-06
-1652.2	-0.0023251	2.4502e-05	-0.0023232	4.2327e-05	-0.0023282	5.6973e-05	-0.0023205	7.578e-05	-0.0014145	4.9711e-06
-1651.3	-0.0023286	2.4517e-05	-0.0023267	4.2825e-05	-0.0023316	5.7349e-05	-0.0023237	7.2945e-05	-0.0014164	5.1331e-06
-1650.4	-0.0023321	2.4677e-05	-0.0023301	4.1402e-05	-0.002335	5.6115e-05	-0.002327	7.1943e-05	-0.0014189	6.5676e-06
-1649.5	-0.0023356	2.4601e-05	-0.0023335	4.0512e-05	-0.0023383	5.5378e-05	-0.0023301	7.0602e-05	-0.0014214	6.7337e-06
-1648.6	-0.002339	2.3582e-05	-0.0023368	3.9914e-05	-0.0023416	5.4803e-05	-0.0023332	6.9418e-05	-0.0014233	4.9199e-06
-1647.7	-0.0023422	2.2404e-05	-0.00234	3.9291e-05	-0.0023448	5.3415e-05	-0.0023363	6.8411e-05	-0.0014253	5.4558e-06
-1646.8	-0.0023452	2.1131e-05	-0.0023432	3.828e-05	-0.0023479	5.2308e-05	-0.0023393	6.6681e-05	-0.001427	4.4244e-06
-1645.9	-0.0023481	2.0181e-05	-0.0023462	3.7058e-05	-0.0023509	5.09e-05	-0.0023422	6.4593e-05	-0.0014288	4.9619e-06
-1645.0	-0.0023509	2.0072e-05	-0.0023491	3.5194e-05	-0.0023538	4.8972e-05	-0.002345	6.3397e-05	-0.0014307	4.9742e-06
-1644.1	-0.0023537	1.9788e-05	-0.0023518	3.2775e-05	-0.0023565	4.6091e-05	-0.0023478	6.1558e-05	-0.0014327	5.399e-06
-1643.2	-0.0023566	1.9991e-05	-0.0023544	3.1748e-05	-0.0023592	4.4276e-05	-0.0023505	6.1305e-05	-0.0014344	4.3925e-06
-1642.3	-0.0023593	1.9289e-05	-0.0023569	3.0195e-05	-0.0023617	4.2674e-05	-0.0023532	5.9301e-05	-0.0014357	3.5881e-06
-1641.4	-0.002362	1.8361e-05	-0.0023594	2.94e-05	-0.0023641	4.0326e-05	-0.0023558	5.7756e-05	-0.0014366	2.3739e-06
-1640.5	-0.0023644	1.7424e-05	-0.0023617	2.8803e-05	-0.0023664	3.8979e-05	-0.0023583	5.5702e-05	-0.0014372	1.6205e-06
-1639.6	-0.0023669	1.7219e-05	-0.0023641	2.8397e-05	-0.0023687	3.842e-05	-0.0023607	5.298e-05	-0.001438	2.1731e-06
-1638.7	-0.0023692	1.6409e-05	-0.0023664	2.7894e-05	-0.002371	3.8446e-05	-0.002363	5.1561e-05	-0.0014391	2.9236e-06
-1637.8	-0.0023716	1.6485e-05	-0.0023686	2.7382e-05	-0.0023733	3.8137e-05	-0.0023652	4.9405e-05	-0.0014407	4.2827e-06
-1636.9	-0.0023738	1.5585e-05	-0.0023708	2.6455e-05	-0.0023755	3.7333e-05	-0.0023673	4.8314e-05	-0.0014422	3.9643e-06
-1636.0	-0.0023759	1.469e-05	-0.0023731	2.7122e-05	-0.0023777	3.7466e-05	-0.0023695	4.7743e-05	-0.0014438	4.2645e-06
-1635.1	-0.0023778	1.3742e-05	-0.0023752	2.5991e-05	-0.0023798	3.5196e-05	-0.0023716	4.6474e-05	-0.0014449	2.8971e-06
-1634.2	-0.0023798	1.3725e-05	-0.0023773	2.586e-05	-0.0023819	3.4621e-05	-0.0023736	4.5004e-05	-0.0014458	2.4329e-06
-1633.3	-0.0023817	1.3098e-05	-0.0023793	2.3845e-05	-0.0023838	3.2643e-05	-0.0023755	4.3231e-05	-0.0014467	2.45e-06
-1632.4	-0.0023835	1.2752e-05	-0.0023812	2.274e-05	-0.0023857	3.1158e-05	-0.0023774	4.1426e-05	-0.001448	3.3888e-06
-1631.5	-0.0023853	1.2432e-05	-0.0023829	2.0995e-05	-0.0023874	2.8952e-05	-0.0023791	3.8613e-05	-0.0014491	2.8878e-06
-1630.6	-0.002387	1.1919e-05	-0.0023846	2.015e-05	-0.002389	2.7119e-05	-0.0023808	3.6643e-05	-0.0014505	3.7861e-06
-1629.7	-0.0023886	1.1403e-05	-0.0023862	1.9452e-05	-0.0023906	2.6431e-05	-0.0023823	3.4299e-05	-0.0014517	3.2437e-06
-1628.8	-0.0023901	1.1017e-05	-0.0023877	1.8183e-05	-0.0023921	2.4624e-05	-0.0023838	3.276e-05	-0.0014526	2.4029e-06
-1627.9	-0.0023917	1.0613e-05	-0.0023891	1.754e-05	-0.0023935	2.3789e-05	-0.0023852	3.1724e-05	-0.0014532	1.5998e-06
-1627.0	-0.0023931	1.0122e-05	-0.0023906	1.7469e-05	-0.0023949	2.3937e-05	-0.0023865	3.0274e-05	-0.0014537	1.2127e-06
-1626.1	-0.0023945	9.8524e-06	-0.0023919	1.6211e-05	-0.0023963	2.2583e-05	-0.0023879	3.0048e-05	-0.0014541	1.0838e-06
-1625.2	-0.0023959	9.6167e-06	-0.0023933	1.6405e-05	-0.0023976	2.258e-05	-0.0023892	2.9134e-05	-0.0014547	1.8154e-06
-1624.3	-0.0023972	9.2035e-06	-0.0023945	1.5387e-05	-0.0023989	2.154e-05	-0.0023904	2.7733e-05	-0.0014556	2.2183e-06
-1623.4	-0.0023985	9.0155e-06	-0.0023958	1.4989e-05	-0.0024002	2.1431e-05	-0.0023916	2.6638e-05	-0.0014565	2.564e-06
-1622.5	-0.0023997	8.2955e-06	-0.0023969	1.3596e-05	-0.0024013	1.9484e-05	-0.0023927	2.3429e-05	-0.0014574	2.2061e-06
-1621.6	-0.0024006	6.9449e-06	-0.002398	1.2764e-05	-0.0024024	1.7774e-05	-0.0023936	2.153e-05	-0.0014584	2.7346e-06
-1620.7	-0.0024016	6.7614e-06	-0.0023989	1.1853e-05	-0.0024033	1.6101e-05	-0.0023946	2.0337e-05	-0.0014595	2.9593e-06
-1619.8	-0.0024025	6.0499e-06	-0.0023998	1.046e-05	-0.0024042	1.3981e-05	-0.0023954	1.8134e-05	-0.0014601	1.6354e-06
-1618.9	-0.0024033	6.0854e-06	-0.0024006	1.0032e-05	-0.002405	1.2806e-05	-0.0023961	1.6455e-05	-0.0014606	1.2105e-06
-1618.0	-0.0024042	6.0641e-06	-0.0024014	9.0078e-06	-0.0024056	1.1192e-05	-0.0023967	1.4423e-05	-0.0014602	-8.3665e-07
-1617.1	-0.0024049	5.234e-06	-0.002402	8.1852e-06	-0.0024063	1.0536e-05	-0.0023973	1.2452e-05	-0.0014598	-1.1957e-06
-1616.3	-0.0024056	4.5624e-06	-0.0024026	6.5777e-06	-0.0024068	8.4444e-06	-0.0023978	1.0709e-05	-0.0014598	-9.0668e-09
-1615.4	-0.0024061	3.6788e-06	-0.0024031	6.1465e-06	-0.0024073	7.707e-06	-0.0023982	8.5927e-06	-0.0014598	-4.2021e-08
-1614.5	-0.0024065	2.677e-06	-0.0024035	5.1473e-06	-0.0024077	6.8484e-06	-0.0023985	7.5086e-06	-0.00146	5.8816e-07
-1613.6	-0.0024068	2.2618e-06	-0.0024039	4.4247e-06	-0.002408	5.9967e-06	-0.0023988	6.5282e-06	-0.0014601	2.2331e-07
-1612.7	-0.0024071	1.8999e-06	-0.0024042	4.0934e-06	-0.0024084	5.6859e-06	-0.0023991	5.9914e-06	-0.0014603	7.0902e-07
-1611.8	-0.0024072	1.0649e-06	-0.0024045	3.133e-06	-0.0024086	4.2132e-06	-0.0023993	5.0747e-06	-0.0014604	1.0288e-07
-1610.9	-0.0024073	4.0223e-07	-0.0024047	2.6357e-06	-0.0024088	3.9604e-06	-0.0023995	4.3661e-06	-0.0014604	-6.4351e-08
-1610.0	-0.0024074	3.9043e-07	-0.0024048	8.1165e-07	-0.0024089	1.483e-06	-0.0023996	2.951e-06	-0.0014602	-4.0444e-07
-1609.1	-0.0024073	-1.9633e-07	-0.0024047	-1.208e-06	-0.0024089	-7.3666e-07	-0.0023997	1.0165e-06	-0.0014607	1.1787e-06
-1608.2	-0.0024072	-5.8893e-07	-0.0024045	-2.3198e-06	-0.0024087	-1.8528e-06	-0.0023996	-6.3783e-07	-0.0014609	6.518e-07
-1607.3	-0.0024071	-9.3052e-07	-0.0024042	-2.8923e-06	-0.0024085	-3.3832e-06	-0.0023995	-3.3447e-06	-0.0014615	1.4751e-06
-1606.4	-0.0024068	-2.0556e-06	-0.0024039	-4.0144e-06	-0.0024082	-6.0104e-06	-0.0023993	-4.8146e-06	-0.0014616	3.4155e-07
-1605.5	-0.0024064	-2.931e-06	-0.0024036	-3.8278e-06	-0.0024078	-5.9117e-06	-0.002399	-7.08e-06	-0.0014609	-1.8942e-06
-1604.6	-0.0024059	-3.6536e-06	-0.0024032	-5.1587e-06	-0.0024074	-7.5161e-06	-0.0023985	-9.6223e-06	-0.0014598	-2.9161e-06
-1603.7	-0.0024053	-3.7454e-06	-0.0024027	-5.5983e-06	-0.0024069	-8.1397e-06	-0.002398	-1.2429e-05	-0.001459	-2.0515e-06
-1602.8	-0.0024049	-3.266e-06	-0.0024022	-5.5589e-06	-0.0024064	-8.2822e-06	-0.0023974	-1.3572e-05	-0.0014586	-1.1999e-06
-1601.9	-0.0024044	-3.1052e-06	-0.0024017	-6.167e-06	-0.0024059	-8.7031e-06	-0.0023967	-1.4126e-05	-0.0014581	-1.3368e-06
-1601.0	-0.0024039	-3.4562e-06	-0.0024012	-6.0851e-06	-0.0024054	-8.9175e-06	-0.0023961	-1.3804e-05	-0.0014579	-5.1966e-07
-1600.1	-0.0024034	-3.6357e-06	-0.0024007	-6.7734e-06	-0.0024048	-9.9155e-06	-0.0023955	-1.4138e-05	-0.0014576	-6.7762e-07
-1599.2	-0.0024027	-4.8681e-06	-0.0024001	-6.5277e-06	-0.0024043	-9.3902e-06	-0.0023948	-1.5457e-05	-0.0014571	-1.4842e-06
-1598.3	-0.002402	-5.2356e-06	-0.0023995	-7.2041e-06	-0.0024036	-1.0465e-05	-0.0023939	-1.8776e-05	-0.0014567	-1.001e-06
-1597.4	-0.0024012	-5.7934e-06	-0.0023989	-8.2764e-06	-0.0024029	-1.2357e-05	-0.002393	-2.0812e-05	-0.0014562	-1.2196e-06
-1596.5	-0.0024003	-6.3516e-06	-0.002398	-1.0041e-05	-0.0024021	-1.4478e-05	-0.002392	-2.2863e-05	-0.0014557	-1.4431e-06
-1595.6	-0.0023993	-6.752e-06	-0.002397	-1.1943e-05	-0.0024011	-1.6449e-05	-0.0023909	-2.4045e-05	-0.0014548	-2.2147e-06
-1594.7	-0.0023983	-7.0092e-06	-0.0023959	-1.3627e-05	-0.0024	-1.8881e-05	-0.0023898	-2.4803e-05	-0.001454	-2.3784e-06
-1593.8	-0.0023973	-7.1675e-06	-0.0023947	-1.4474e-05	-0.0023988	-2.0561e-05	-0.0023886	-2.5735e-05	-0.0014529	-2.7385e-06
-1592.9	-0.0023962	-7.4086e-06	-0.0023934	-1.5886e-05	-0.0023975	-2.1638e-05	-0.0023874	-2.7496e-05	-0.0014518	-3.1036e-06
-1592.0	-0.0023951	-7.9802e-06	-0.002392	-1.7366e-05	-0.0023961	-2.3225e-05	-0.0023861	-2.9292e-05	-0.0014509	-2.3236e-06
-1591.1	-0.0023938	-8.9726e-06	-0.0023904	-1.8769e-05	-0.0023946	-2.5106e-05	-0.0023847	-3.1432e-05	-0.0014498	-2.9529e-06
-1590.2	-0.0023924	-9.7284e-06	-0.0023889	-1.8875e-05	-0.002393	-2.5644e-05	-0.0023832	-3.3166e-05	-0.0014486	-3.3079e-06
-1589.3	-0.0023909	-1.0418e-05	-0.0023873	-1.8563e-05	-0.0023915	-2.5323e-05	-0.0023817	-3.3524e-05	-0.0014474	-3.1737e-06
-1588.4	-0.0023894	-1.0841e-05	-0.0023858	-1.8386e-05	-0.00239	-2.5212e-05	-0.0023801	-3.4718e-05	-0.0014459	-3.9614e-06
-1587.5	-0.0023877	-1.1832e-05	-0.0023843	-1.849e-05	-0.0023885	-2.5463e-05	-0.0023786	-3.4978e-05	-0.0014449	-2.5413e-06
-1586.6	-0.002386	-1.1776e-05	-0.0023827	-1.9631e-05	-0.0023869	-2.6299e-05	-0.0023769	-3.699e-05	-0.0014436	-3.6047e-06
-1585.7	-0.0023844	-1.1402e-05	-0.0023809	-2.1346e-05	-0.0023852	-2.8063e-05	-0.0023752	-3.8545e-05	-0.0014427	-2.2995e-06
-1584.8	-0.0023826	-1.2401e-05	-0.0023792	-2.129e-05	-0.0023835	-2.8691e-05	-0.0023734	-4.0985e-05	-0.0014416	-2.8842e-06
-1583.9	-0.0023808	-1.2643e-05	-0.0023773	-2.2186e-05	-0.0023817	-2.9557e-05	-0.0023714	-4.3218e-05	-0.0014409	-2.0745e-06
-1583.0	-0.0023789	-1.3296e-05	-0.0023754	-2.3082e-05	-0.0023799	-3.1407e-05	-0.0023694	-4.4794e-05	-0.0014396	-3.4607e-06
-1582.1	-0.0023769	-1.4392e-05	-0.0023734	-2.4431e-05	-0.0023779	-3.3474e-05	-0.0023674	-4.5884e-05	-0.0014379	-4.3156e-06
-1581.2	-0.0023747	-1.536e-05	-0.0023714	-2.4897e-05	-0.0023758	-3.4778e-05	-0.0023652	-4.7788e-05	-0.0014358	-5.6535e-06
-1580.3	-0.0023724	-1.5843e-05	-0.0023692	-2.6247e-05	-0.0023737	-3.6073e-05	-0.002363	-4.9592e-05	-0.001434	-4.9373e-06
-1579.4	-0.0023701	-1.6477e-05	-0.002367	-2.6865e-05	-0.0023714	-3.747e-05	-0.0023607	-5.1581e-05	-0.0014324	-4.1606e-06
-1578.5	-0.0023678	-1.6394e-05	-0.0023647	-2.7073e-05	-0.0023692	-3.8179e-05	-0.0023583	-5.2057e-05	-0.0014311	-3.4876e-06
-1577.6	-0.0023655	-1.577e-05	-0.0023625	-2.7124e-05	-0.0023669	-3.8895e-05	-0.002356	-5.2491e-05	-0.00143	-2.9489e-06
-1576.7	-0.0023633	-1.5885e-05	-0.0023602	-2.8203e-05	-0.0023645	-3.986e-05	-0.0023536	-5.2909e-05	-0.0014285	-4.0203e-06
-1575.8	-0.002361	-1.599e-05	-0.0023579	-2.8033e-05	-0.0023622	-4.0147e-05	-0.0023512	-5.4048e-05	-0.0014268	-4.4937e-06
-1574.9	-0.0023586	-1.647e-05	-0.0023555	-2.8879e-05	-0.0023597	-4.0792e-05	-0.0023488	-5.3765e-05	-0.0014254	-3.8679e-06
-1574.0	-0.0023562	-1.6902e-05	-0.002353	-2.9812e-05	-0.0023573	-4.1248e-05	-0.0023463	-5.6071e-05	-0.0014238	-4.2033e-06
-1573.1	-0.0023537	-1.7501e-05	-0.0023505	-3.0797e-05	-0.0023547	-4.2863e-05	-0.0023436	-5.8636e-05	-0.0014224	-3.7762e-06
-1572.2	-0.0023511	-1.8337e-05	-0.0023479	-3.1424e-05	-0.0023521	-4.4186e-05	-0.002341	-5.9853e-05	-0.0014211	-3.3487e-06
-1571.3	-0.0023483	-1.9502e-05	-0.0023452	-3.2473e-05	-0.0023494	-4.5583e-05	-0.0023382	-6.1473e-05	-0.0014205	-1.6106e-06
-1570.4	-0.0023454	-2.0426e-05	-0.0023424	-3.4209e-05	-0.0023466	-4.7716e-05	-0.0023354	-6.3623e-05	-0.0014194	-2.8886e-06
-1569.5	-0.0023425	-2.0386e-05	-0.0023395	-3.5337e-05	-0.0023437	-4.9267e-05	-0.0023325	-6.4765e-05	-0.0014182	-3.2636e-06
-1568.6	-0.0023396	-2.0537e-05	-0.0023364	-3.7176e-05	-0.0023406	-5.1248e-05	-0.0023294	-6.7182e-05	-0.0014165	-4.6974e-06
-1567.7	-0.0023367	-2.0513e-05	-0.0023332	-3.8716e-05	-0.0023375	-5.294e-05	-0.0023264	-6.8349e-05	-0.0014144	-5.4831e-06
-1566.8	-0.0023336	-2.1426e-05	-0.0023299	-3.9452e-05	-0.0023343	-5.384e-05	-0.0023233	-6.9693e-05	-0.0014114	-8.0678e-06
-1565.9	-0.0023305	-2.1875e-05	-0.0023267	-3.8902e-05	-0.0023311	-5.3409e-05	-0.0023201	-7.0722e-05	-0.0014085	-7.8022e-06
-1565.0	-0.0023273	-2.2588e-05	-0.0023235	-3.8577e-05	-0.0023279	-5.2991e-05	-0.0023169	-7.085e-05	-0.0014056	-7.6231e-06
-1564.1	-0.0023239	-2.3524e-05	-0.0023203	-3.9173e-05	-0.0023247	-5.3757e-05	-0.0023137	-7.2066e-05	-0.0014033	-6.0243e-06
-1563.2	-0.0023206	-2.3243e-05	-0.0023171	-3.9247e-05	-0.0023215	-5.4357e-05	-0.0023104	-7.3641e-05	-0.0014012	-5.7598e-06
-1562.3	-0.0023174	-2.2859e-05	-0.0023138	-4.0026e-05	-0.0023182	-5.4617e-05	-0.002307	-7.5788e-05	-0.0013991	-5.5529e-06
-1561.4	-0.0023141	-2.3231e-05	-0.0023104	-4.0887e-05	-0.0023149	-5.5164e-05	-0.0023035	-7.7344e-05	-0.001397	-5.6406e-06
-1560.5	-0.0023107	-2.3589e-05	-0.0023069	-4.1931e-05	-0.0023115	-5.7314e-05	-0.0023	-7.8356e-05	-0.0013949	-5.6208e-06
-1559.6	-0.0023072	-2.4575e-05	-0.0023033	-4.3444e-05	-0.002308	-5.8566e-05	-0.0022965	-7.8847e-05	-0.0013929	-5.3539e-06
-1558.8	-0.0023036	-2.5139e-05	-0.0022997	-4.4243e-05	-0.0023044	-5.9942e-05	-0.0022929	-7.9862e-05	-0.0013901	-7.3365e-06
-1557.9	-0.0022999	-2.5904e-05	-0.0022959	-4.555e-05	-0.0023007	-6.2336e-05	-0.0022893	-8.0986e-05	-0.0013871	-7.958e-06
-1557.0	-0.0022961	-2.6906e-05	-0.0022922	-4.5422e-05	-0.0022969	-6.3344e-05	-0.0022856	-8.2797e-05	-0.0013844	-7.287e-06
-1556.1	-0.0022923	-2.6829e-05	-0.0022884	-4.6228e-05	-0.0022931	-6.428e-05	-0.0022818	-8.3907e-05	-0.0013816	-7.6456e-06
-1555.2	-0.0022884	-2.6938e-05	-0.0022845	-4.6309e-05	-0.0022893	-6.4619e-05	-0.002278	-8.5698e-05	-0.0013782	-8.9813e-06
-1554.3	-0.0022845	-2.7394e-05	-0.0022807	-4.6548e-05	-0.0022854	-6.5314e-05	-0.002274	-8.7452e-05	-0.001375	-8.5143e-06
-1553.4	-0.0022806	-2.7232e-05	-0.0022768	-4.7062e-05	-0.0022815	-6.5892e-05	-0.00227	-8.887e-05	-0.0013718	-8.4614e-06
-1552.5	-0.0022768	-2.6855e-05	-0.0022729	-4.773e-05	-0.0022776	-6.597e-05	-0.002266	-8.9955e-05	-0.0013694	-6.5087e-06
-1551.6	-0.002273	-2.6796e-05	-0.002269	-4.7568e-05	-0.0022736	-6.6362e-05	-0.0022619	-9.1018e-05	-0.0013668	-6.858e-06
-1550.7	-0.0022691	-2.7227e-05	-0.002265	-4.8363e-05	-0.0022697	-6.725e-05	-0.0022578	-9.2064e-05	-0.0013648	-5.3962e-06
-1549.8	-0.0022651	-2.8426e-05	-0.0022609	-4.9432e-05	-0.0022656	-6.9055e-05	-0.0022536	-9.3483e-05	-0.0013628	-5.4463e-06
-1548.9	-0.0022608	-2.9777e-05	-0.0022567	-5.0317e-05	-0.0022614	-7.0496e-05	-0.0022494	-9.503e-05	-0.0013604	-6.2228e-06
-1548.0	-0.0022564	-3.1147e-05	-0.0022525	-5.1336e-05	-0.0022571	-7.2288e-05	-0.0022451	-9.5343e-05	-0.0013579	-6.8691e-06
-1547.1	-0.0022519	-3.1552e-05	-0.0022482	-5.2347e-05	-0.0022527	-7.3343e-05	-0.0022407	-9.7483e-05	-0.0013552	-7.1151e-06
-1546.2	-0.0022474	-3.1892e-05	-0.0022437	-5.3666e-05	-0.0022483	-7.4579e-05	-0.0022363	-9.8475e-05	-0.0013525	-7.1806e-06
-1545.3	-0.0022428	-3.1961e-05	-0.0022392	-5.5235e-05	-0.0022437	-7.7097e-05	-0.0022318	-0.00010005	-0.0013495	-8.0416e-06
-1544.4	-0.0022382	-3.2164e-05	-0.0022345	-5.6335e-05	-0.0022391	-7.8514e-05	-0.0022273	-0.00010176	-0.0013468	-7.0944e-06
-1543.5	-0.0022336	-3.2222e-05	-0.0022297	-5.81e-05	-0.0022343	-8.0088e-05	-0.0022226	-0.00010394	-0.0013437	-8.2731e-06
-1542.6	-0.0022289	-3.2962e-05	-0.0022249	-5.8819e-05	-0.0022295	-8.0639e-05	-0.0022179	-0.00010564	-0.0013407	-8.1595e-06
-1541.7	-0.0022241	-3.3731e-05	-0.00222	-5.8787e-05	-0.0022247	-8.1013e-05	-0.0022131	-0.00010645	-0.0013377	-7.9134e-06
-1540.8	-0.0022193	-3.4172e-05	-0.0022151	-5.9228e-05	-0.0022199	-8.0686e-05	-0.0022083	-0.00010629	-0.001335	-7.2479e-06
-1539.9	-0.0022143	-3.4777e-05	-0.0022102	-5.997e-05	-0.002215	-8.1455e-05	-0.0022035	-0.00010692	-0.0013322	-7.5602e-06
-1539.0	-0.0022093	-3.4895e-05	-0.0022052	-6.091e-05	-0.0022101	-8.2244e-05	-0.0021987	-0.000108	-0.0013288	-8.9191e-06
-1538.1	-0.0022043	-3.5422e-05	-0.0022001	-6.0788e-05	-0.0022051	-8.3006e-05	-0.0021938	-0.00010959	-0.0013255	-8.8885e-06
-1537.2	-0.0021992	-3.5337e-05	-0.0021951	-6.1033e-05	-0.0022002	-8.3569e-05	-0.0021888	-0.00011144	-0.0013221	-9.1087e-06
-1536.3	-0.0021941	-3.5903e-05	-0.0021901	-6.0888e-05	-0.0021951	-8.4644e-05	-0.0021838	-0.00011222	-0.0013192	-7.7404e-06
-1535.4	-0.0021889	-3.6436e-05	-0.002185	-6.1841e-05	-0.00219	-8.5959e-05	-0.0021787	-0.00011334	-0.0013163	-7.5727e-06
-1534.5	-0.0021837	-3.6863e-05	-0.0021799	-6.1556e-05	-0.0021849	-8.5873e-05	-0.0021736	-0.00011459	-0.0013132	-8.2717e-06
-1533.6	-0.0021784	-3.6919e-05	-0.0021747	-6.3384e-05	-0.0021797	-8.8456e-05	-0.0021684	-0.00011568	-0.0013104	-7.5528e-06
